target_region,val_fold,source_region,seed_or_run,checkpoint_path,accuracy_macro,accuracy_micro,f1_macro,f1_micro,jaccard_macro,jaccard_micro,precision_macro,precision_micro,recall_macro,recall_micro
PASTIS_joint_T30UXV,4,PASTIS_joint_T31TFM,2026-05-25_12-40-14,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFM/LIANet_valFolds4_lr0.0001_batchsize16/2026-05-25_12-40-14/last.pt,0.31891122460365295,0.6091518998146057,0.2625373899936676,0.6091519594192505,0.18966148793697357,0.4379716217517853,0.2672082483768463,0.6091518998146057,0.31891122460365295,0.6091518998146057
PASTIS_joint_T30UXV,4,PASTIS_joint_T31TFJ,2026-05-25_13-40-18,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFJ/LIANet_valFolds4_lr0.0001_batchsize16/2026-05-25_13-40-18/last.pt,0.17726010084152222,0.41074085235595703,0.1415305733680725,0.41074085235595703,0.09274972975254059,0.2584480047225952,0.18693844974040985,0.41074085235595703,0.17726010084152222,0.41074085235595703
PASTIS_joint_T30UXV,4,PASTIS_joint_T31TFJ,2026-05-25_15-18-34,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFJ/LIANet_valFolds4_lr0.0001_batchsize16/2026-05-25_15-18-34/last.pt,0.18205860257148743,0.3951409161090851,0.12877196073532104,0.3951409161090851,0.08445362746715546,0.2462153434753418,0.17241163551807404,0.3951409161090851,0.18205860257148743,0.3951409161090851
PASTIS_joint_T30UXV,4,PASTIS_joint_T31TFJ,2026-05-25_16-56-26,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFJ/LIANet_valFolds4_lr0.0001_batchsize16/2026-05-25_16-56-26/last.pt,0.17151784896850586,0.4308558404445648,0.14435340464115143,0.4308558404445648,0.09403330832719803,0.2745801508426666,0.17858394980430603,0.4308558404445648,0.17151784896850586,0.4308558404445648
PASTIS_joint_T30UXV,4,PASTIS_joint_T31TFJ,2026-05-25_18-34-37,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFJ/LIANet_valFolds4_lr0.0001_batchsize16/2026-05-25_18-34-37/last.pt,0.18448248505592346,0.4012443423271179,0.13093115389347076,0.4012443721294403,0.08475624024868011,0.2509728968143463,0.1754157990217209,0.4012443423271179,0.18448248505592346,0.4012443423271179
PASTIS_joint_T30UXV,4,PASTIS_joint_T31TFJ,2026-05-25_20-12-46,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFJ/LIANet_valFolds4_lr0.0001_batchsize16/2026-05-25_20-12-46/last.pt,0.17391091585159302,0.38735684752464294,0.12824402749538422,0.38735684752464294,0.08341023325920105,0.240200012922287,0.17592287063598633,0.38735684752464294,0.17391091585159302,0.38735684752464294
PASTIS_joint_T30UXV,4,PASTIS_joint_T32ULU,2026-05-25_04-28-06,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T32ULU/LIANet_valFolds4_lr0.0001_batchsize16/2026-05-25_04-28-06/last.pt,0.3377954959869385,0.656804084777832,0.3090547025203705,0.656804084777832,0.22398890554904938,0.48898613452911377,0.3119660019874573,0.656804084777832,0.3377954959869385,0.656804084777832
PASTIS_joint_T30UXV,4,PASTIS_joint_T32ULU,2026-05-25_05-28-08,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T32ULU/LIANet_valFolds4_lr0.0001_batchsize16/2026-05-25_05-28-08/last.pt,0.326460599899292,0.6465170979499817,0.30195164680480957,0.6465171575546265,0.22002077102661133,0.47766923904418945,0.31208282709121704,0.6465170979499817,0.326460599899292,0.6465170979499817
PASTIS_joint_T30UXV,4,PASTIS_joint_T32ULU,2026-05-25_06-27-59,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T32ULU/LIANet_valFolds4_lr0.0001_batchsize16/2026-05-25_06-27-59/last.pt,0.3382949233055115,0.6523617506027222,0.306091845035553,0.6523618102073669,0.22239834070205688,0.4840778410434723,0.3046991229057312,0.6523617506027222,0.3382949233055115,0.6523617506027222
PASTIS_joint_T30UXV,4,PASTIS_joint_T32ULU,2026-05-25_07-27-59,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T32ULU/LIANet_valFolds4_lr0.0001_batchsize16/2026-05-25_07-27-59/last.pt,0.3338533639907837,0.6485825777053833,0.30549243092536926,0.6485826373100281,0.22113651037216187,0.4799276888370514,0.3090178072452545,0.6485825777053833,0.3338533639907837,0.6485825777053833
PASTIS_joint_T30UXV,4,PASTIS_joint_T32ULU,2026-05-25_08-28-22,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T32ULU/LIANet_valFolds4_lr0.0001_batchsize16/2026-05-25_08-28-22/last.pt,0.3236067295074463,0.6541544795036316,0.29954883456230164,0.6541544795036316,0.21681185066699982,0.4860546588897705,0.300016850233078,0.6541544795036316,0.3236067295074463,0.6541544795036316
PASTIS_joint_T30UXV,5,PASTIS_joint_T31TFM,2026-05-25_13-55-27,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFM/LIANet_valFolds5_lr0.0001_batchsize16/2026-05-25_13-55-27/last.pt,0.31727972626686096,0.6161597967147827,0.25794222950935364,0.6161597371101379,0.18720141053199768,0.44525352120399475,0.26320934295654297,0.6161597967147827,0.31727972626686096,0.6161597967147827
PASTIS_joint_T30UXV,5,PASTIS_joint_T31TFM,2026-05-25_15-10-07,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFM/LIANet_valFolds5_lr0.0001_batchsize16/2026-05-25_15-10-07/last.pt,0.31749796867370605,0.6066000461578369,0.25583571195602417,0.6066000461578369,0.18428575992584229,0.43533802032470703,0.25870394706726074,0.6066000461578369,0.31749796867370605,0.6066000461578369
PASTIS_joint_T30UXV,5,PASTIS_joint_T31TFM,2026-05-25_16-24-56,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFM/LIANet_valFolds5_lr0.0001_batchsize16/2026-05-25_16-24-56/last.pt,0.32350242137908936,0.595783531665802,0.25794321298599243,0.5957834720611572,0.1853070855140686,0.4242818057537079,0.26384979486465454,0.595783531665802,0.32350242137908936,0.595783531665802
PASTIS_joint_T30UXV,5,PASTIS_joint_T31TFM,2026-05-25_17-39-17,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFM/LIANet_valFolds5_lr0.0001_batchsize16/2026-05-25_17-39-17/last.pt,0.3267183005809784,0.6134093999862671,0.2614341974258423,0.6134093403816223,0.18891267478466034,0.44238677620887756,0.265781044960022,0.6134093999862671,0.3267183005809784,0.6134093999862671
PASTIS_joint_T30UXV,5,PASTIS_joint_T31TFM,2026-05-25_18-53-38,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFM/LIANet_valFolds5_lr0.0001_batchsize16/2026-05-25_18-53-38/last.pt,0.30584585666656494,0.5961073637008667,0.2541053295135498,0.5961073637008667,0.1815962791442871,0.42461031675338745,0.25702568888664246,0.5961073637008667,0.30584585666656494,0.5961073637008667
PASTIS_joint_T30UXV,5,PASTIS_joint_T31TFJ,2026-05-25_21-49-18,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFJ/LIANet_valFolds5_lr0.0001_batchsize16/2026-05-25_21-49-18/last.pt,0.19334638118743896,0.3553541898727417,0.12141324579715729,0.3553541898727417,0.07792871445417404,0.21606728434562683,0.19101102650165558,0.3553541898727417,0.19334638118743896,0.3553541898727417
PASTIS_joint_T30UXV,5,PASTIS_joint_T31TFJ,2026-05-25_23-23-19,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFJ/LIANet_valFolds5_lr0.0001_batchsize16/2026-05-25_23-23-19/last.pt,0.1854729950428009,0.3860234320163727,0.12310521304607391,0.3860234320163727,0.08079112321138382,0.23917536437511444,0.18715031445026398,0.3860234320163727,0.1854729950428009,0.3860234320163727
PASTIS_joint_T30UXV,5,PASTIS_joint_T31TFJ,2026-05-26_00-57-16,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFJ/LIANet_valFolds5_lr0.0001_batchsize16/2026-05-26_00-57-16/last.pt,0.16725541651248932,0.373523086309433,0.1233079731464386,0.373523086309433,0.08006131649017334,0.22965161502361298,0.1704186201095581,0.373523086309433,0.16725541651248932,0.373523086309433
PASTIS_joint_T30UXV,5,PASTIS_joint_T31TFJ,2026-05-26_02-31-31,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFJ/LIANet_valFolds5_lr0.0001_batchsize16/2026-05-26_02-31-31/last.pt,0.19267666339874268,0.3631470203399658,0.11777258664369583,0.3631470203399658,0.07677946984767914,0.22185681760311127,0.18006260693073273,0.3631470203399658,0.19267666339874268,0.3631470203399658
PASTIS_joint_T30UXV,5,PASTIS_joint_T31TFJ,2026-05-26_04-06-11,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T31TFJ/LIANet_valFolds5_lr0.0001_batchsize16/2026-05-26_04-06-11/last.pt,0.17258892953395844,0.35223764181137085,0.12219369411468506,0.35223764181137085,0.07702326774597168,0.21376726031303406,0.18566370010375977,0.35223764181137085,0.17258892953395844,0.35223764181137085
PASTIS_joint_T30UXV,5,PASTIS_joint_T32ULU,2026-05-25_09-28-48,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T32ULU/LIANet_valFolds5_lr0.0001_batchsize16/2026-05-25_09-28-48/last.pt,0.3260033130645752,0.6418480277061462,0.29553112387657166,0.6418480277061462,0.21708407998085022,0.4725891947746277,0.3002789616584778,0.6418480277061462,0.3260033130645752,0.6418480277061462
PASTIS_joint_T30UXV,5,PASTIS_joint_T32ULU,2026-05-25_10-31-40,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T32ULU/LIANet_valFolds5_lr0.0001_batchsize16/2026-05-25_10-31-40/last.pt,0.3182647228240967,0.6416685581207275,0.29130131006240845,0.6416685581207275,0.2121736705303192,0.4723946750164032,0.2980252504348755,0.6416685581207275,0.3182647228240967,0.6416685581207275
PASTIS_joint_T30UXV,5,PASTIS_joint_T32ULU,2026-05-25_11-34-33,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T32ULU/LIANet_valFolds5_lr0.0001_batchsize16/2026-05-25_11-34-33/last.pt,0.31113550066947937,0.643421471118927,0.2920551896095276,0.643421471118927,0.2134208381175995,0.47429725527763367,0.3001512289047241,0.643421471118927,0.31113550066947937,0.643421471118927
PASTIS_joint_T30UXV,5,PASTIS_joint_T32ULU,2026-05-25_12-37-15,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T32ULU/LIANet_valFolds5_lr0.0001_batchsize16/2026-05-25_12-37-15/last.pt,0.3208129405975342,0.6480225920677185,0.29979512095451355,0.6480225324630737,0.22046834230422974,0.4793146252632141,0.3082021176815033,0.6480225920677185,0.3208129405975342,0.6480225920677185
PASTIS_joint_T30UXV,5,PASTIS_joint_T32ULU,2026-05-25_13-40-02,/home/user/results_local/finetuning_results_PASTIS_v2/PASTIS_joint_T32ULU/LIANet_valFolds5_lr0.0001_batchsize16/2026-05-25_13-40-02/last.pt,0.3244898021221161,0.6511849761009216,0.3067111372947693,0.6511849761009216,0.2249436378479004,0.48278293013572693,0.3140028715133667,0.6511849761009216,0.3244898021221161,0.6511849761009216
